Species,Family,Growth_form,Leaf_habit,Leaf_type,Location,Biomes,Data contributor,ID,Rep,Leaf_area_leaf,Dry_mass_leaf,LTleaf,LMAleaf,LDleaf,Leaf_area_disc,Dry_mass_disc,LTdisc,LMAdisc,LDdisc
Sargentodoxa cuneata,Lardizabalaceae,L,D,compound,Mengla_Bubeng,TRF,Chen Yajun,65,5,71.974,0.6369,0.244333333,88.49028816,0.362170347,0.889,0.0053,0.191333333,59.61754781,0.311589971
Sargentodoxa cuneata,Lardizabalaceae,L,D,compound,Mengla_Bubeng,TRF,Chen Yajun,65,6,59.358,0.3132,0.180666667,52.76458102,0.292054876,0.889,0.0076,0.236333333,85.48931384,0.361731934
Lithocarpus grandifolius,Fagaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,66,1,165.734,2.0056,0.259,121.0131898,0.467232393,0.889,0.0096,0.276,107.9865017,0.391255441
Lithocarpus grandifolius,Fagaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,66,2,251.282,3.5909,0.265666667,142.9031924,0.537904112,0.889,0.0083,0.262666667,93.36332958,0.355444148
Lithocarpus grandifolius,Fagaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,66,3,213.531,2.4778,0.271666667,116.0393573,0.427138738,0.889,0.0084,0.239,94.48818898,0.395348071
Lithocarpus grandifolius,Fagaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,66,4,373.274,3.8953,0.251333333,104.3549778,0.415205482,0.889,0.0103,0.278,115.8605174,0.416764451
Lithocarpus grandifolius,Fagaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,66,5,180.45,2.1389,0.252333333,118.5314492,0.469741542,0.889,0.0094,0.249666667,105.7367829,0.423511814
Lithocarpus grandifolius,Fagaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,66,6,158.593,1.8347,0.220333333,115.6860643,0.525050216,0.889,0.0102,0.253666667,114.735658,0.45230877
Mallotus metcalfianus,Euphorbiaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mallotus metcalfianus,Euphorbiaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,67,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mallotus metcalfianus,Euphorbiaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,67,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mallotus metcalfianus,Euphorbiaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,67,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mallotus metcalfianus,Euphorbiaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,67,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mallotus metcalfianus,Euphorbiaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,67,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cinnamomum bejolghota,Lauraceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,68,1,105.108,1.2783,0.323333333,121.6177646,0.376137416,0.889,0.0095,0.320333333,106.8616423,0.333595137
Cinnamomum bejolghota,Lauraceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,68,2,44.752,0.5941,0.365333333,132.7538434,0.363377309,0.889,0.0091,0.305666667,102.3622047,0.334881804
Cinnamomum bejolghota,Lauraceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,68,3,57.082,0.6442,0.307,112.8551908,0.367606485,0.889,0.0092,0.340666667,103.4870641,0.303778075
Cinnamomum bejolghota,Lauraceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,68,4,94.126,1.2351,0.326,131.2177294,0.402508372,0.889,0.0095,0.329666667,106.8616423,0.324150583
Cinnamomum bejolghota,Lauraceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,68,5,109.135,1.2883,0.329333333,118.0464562,0.358440657,0.889,0.0088,0.309333333,98.98762655,0.320003103
Cinnamomum bejolghota,Lauraceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,68,6,82.915,1.052,0.327333333,126.8769221,0.387607705,0.889,0.0087,0.33,97.86276715,0.29655384
Cinnamomum tenuipile,Lauraceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,69,1,48.413,0.4094,0.196333333,84.56406337,0.430716791,0.889,0.0075,0.169666667,84.36445444,0.49723647
Cinnamomum tenuipile,Lauraceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,69,2,57.138,0.5548,0.176333333,97.09825335,0.55065172,0.889,0.0072,0.180333333,80.98987627,0.449112068
Cinnamomum tenuipile,Lauraceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,69,3,56.055,0.5324,0.178,94.97814646,0.533585092,0.889,0.0075,0.187333333,84.36445444,0.450344063
Cinnamomum tenuipile,Lauraceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,69,4,49.991,0.3937,0.150666667,78.75417575,0.522704706,0.889,0.0078,0.171333333,87.73903262,0.512095521
Cinnamomum tenuipile,Lauraceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,69,5,49.797,0.4864,0.183666667,97.67656686,0.531814339,0.889,0.007,0.18,78.74015748,0.437445319
Cinnamomum tenuipile,Lauraceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,69,6,53.831,0.5318,0.179,98.79065966,0.551903127,0.889,0.0079,0.188666667,88.86389201,0.471010028
Gnetum parvifolium,Gnetaceae,L,E,single,Mengla_Bubeng,TRF,Chen Yajun,70,1,79.844,0.5396,NA,67.58178448,NA,NA,0.0051,NA,NA,NA
Gnetum parvifolium,Gnetaceae,L,E,single,Mengla_Bubeng,TRF,Chen Yajun,70,2,80.509,0.5175,NA,64.27852787,NA,NA,0.0052,NA,NA,NA
Gnetum parvifolium,Gnetaceae,L,E,single,Mengla_Bubeng,TRF,Chen Yajun,70,3,72.707,0.5017,NA,69.00298458,NA,NA,0.0055,NA,NA,NA
Gnetum parvifolium,Gnetaceae,L,E,single,Mengla_Bubeng,TRF,Chen Yajun,70,4,71.762,0.4951,NA,68.9919456,NA,NA,0.0046,NA,NA,NA
Gnetum parvifolium,Gnetaceae,L,E,single,Mengla_Bubeng,TRF,Chen Yajun,70,5,65.446,0.4298,NA,65.67246279,NA,NA,0.0044,NA,NA,NA
Gnetum parvifolium,Gnetaceae,L,E,single,Mengla_Bubeng,TRF,Chen Yajun,70,6,61.603,0.4362,NA,70.80823986,NA,NA,0.0052,NA,NA,NA
Elaeocarpus sylvestris,Elaeocarpaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,71,1,58.555,0.4421,0.166,75.5016651,0.454829308,0.889,0.0071,0.176666667,79.86501687,0.452066133
Elaeocarpus sylvestris,Elaeocarpaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,71,2,35.469,0.27,0.181,76.12281147,0.420568019,0.889,0.0066,0.155,74.24071991,0.478972387
Elaeocarpus sylvestris,Elaeocarpaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,71,3,49.587,0.3436,0.160666667,69.29235485,0.431280217,0.889,0.007,0.167666667,78.74015748,0.469623206
Elaeocarpus sylvestris,Elaeocarpaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,71,4,50.202,0.3973,0.169,79.1402733,0.468285641,0.889,0.0071,0.189666667,79.86501687,0.421080933
Elaeocarpus sylvestris,Elaeocarpaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,71,5,47.724,0.3556,0.171,74.51177605,0.43574138,0.889,0.0078,0.163,87.73903262,0.538276274
Elaeocarpus sylvestris,Elaeocarpaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,71,6,49.426,0.3758,0.176666667,76.0328572,0.430374663,0.889,0.007,0.171666667,78.74015748,0.458680529
Litsea panamanja,Lauraceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,72,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Litsea panamanja,Lauraceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,72,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Litsea panamanja,Lauraceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,72,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Litsea panamanja,Lauraceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,72,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Litsea panamanja,Lauraceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,72,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Litsea panamanja,Lauraceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,72,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drypetes hoaensis,Putranjivaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,73,1,10.963,0.0835,0.154333333,76.16528323,0.493511554,0.889,0.0063,0.146666667,70.86614173,0.483178239
Drypetes hoaensis,Putranjivaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,73,2,16.288,0.1551,0.199333333,95.22347741,0.477709753,0.889,0.0059,0.152333333,66.36670416,0.435667642
Drypetes hoaensis,Putranjivaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,73,3,11.541,0.0737,0.159,63.85928429,0.401630719,0.889,0.0063,0.151,70.86614173,0.469312197
Drypetes hoaensis,Putranjivaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,73,4,12.224,0.0784,0.158666667,64.13612565,0.404219279,0.889,0.0061,0.154666667,68.61642295,0.443640666
Drypetes hoaensis,Putranjivaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,73,5,12.696,0.0869,0.161666667,68.44675488,0.423381989,0.889,0.0062,0.169666667,69.74128234,0.411048815
Drypetes hoaensis,Putranjivaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,73,6,13.741,0.1024,0.163666667,74.52150499,0.455324878,0.889,0.0055,0.152333333,61.86726659,0.406130853
Celastrus monospermus,Celastraceae,L,E,single,Mengla_Bubeng,TRF,Chen Yajun,74,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Celastrus monospermus,Celastraceae,L,E,single,Mengla_Bubeng,TRF,Chen Yajun,74,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Celastrus monospermus,Celastraceae,L,E,single,Mengla_Bubeng,TRF,Chen Yajun,74,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Celastrus monospermus,Celastraceae,L,E,single,Mengla_Bubeng,TRF,Chen Yajun,74,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Celastrus monospermus,Celastraceae,L,E,single,Mengla_Bubeng,TRF,Chen Yajun,74,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Celastrus monospermus,Celastraceae,L,E,single,Mengla_Bubeng,TRF,Chen Yajun,74,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symplocos cochinchinensis,Symplocaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,75,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symplocos cochinchinensis,Symplocaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,75,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symplocos cochinchinensis,Symplocaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,75,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symplocos cochinchinensis,Symplocaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,75,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symplocos cochinchinensis,Symplocaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,75,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Symplocos cochinchinensis,Symplocaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,75,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pterospermum menglunense,Malvaceae,T,D,single,Mengla_Bubeng,TRF,Chen Yajun,76,1,23.798,0.2495,0.312333333,104.8407429,0.335669401,0.889,0.0062,0.282,69.74128234,0.247309512
Pterospermum menglunense,Malvaceae,T,D,single,Mengla_Bubeng,TRF,Chen Yajun,76,2,32.883,0.314,0.299333333,95.49007086,0.319009145,0.889,0.0065,0.287666667,73.11586052,0.254168692
Pterospermum menglunense,Malvaceae,T,D,single,Mengla_Bubeng,TRF,Chen Yajun,76,3,30.605,0.3052,0.309,99.7222676,0.322725785,0.889,0.0057,0.293666667,64.11698538,0.218332527
Pterospermum menglunense,Malvaceae,T,D,single,Mengla_Bubeng,TRF,Chen Yajun,76,4,28.377,0.27,0.282,95.14747859,0.337402406,0.889,0.0103,0.319666667,115.8605174,0.36244166
Pterospermum menglunense,Malvaceae,T,D,single,Mengla_Bubeng,TRF,Chen Yajun,76,5,22.481,0.2105,0.285,93.63462479,0.328542543,0.889,0.0104,0.321666667,116.9853768,0.363685109
Pterospermum menglunense,Malvaceae,T,D,single,Mengla_Bubeng,TRF,Chen Yajun,76,6,27.714,0.2713,0.287666667,97.89276178,0.340299288,0.889,0.0057,0.272333333,64.11698538,0.235435687
Homalium ceylanicum,Salicaceae,T,D,single,Mengla_Bubeng,TRF,Chen Yajun,77,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homalium ceylanicum,Salicaceae,T,D,single,Mengla_Bubeng,TRF,Chen Yajun,77,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homalium ceylanicum,Salicaceae,T,D,single,Mengla_Bubeng,TRF,Chen Yajun,77,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homalium ceylanicum,Salicaceae,T,D,single,Mengla_Bubeng,TRF,Chen Yajun,77,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homalium ceylanicum,Salicaceae,T,D,single,Mengla_Bubeng,TRF,Chen Yajun,77,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homalium ceylanicum,Salicaceae,T,D,single,Mengla_Bubeng,TRF,Chen Yajun,77,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derris marginata,Leguminosae,L,E,compound,Mengla_Bubeng,TRF,Chen Yajun,78,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derris marginata,Leguminosae,L,E,compound,Mengla_Bubeng,TRF,Chen Yajun,78,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derris marginata,Leguminosae,L,E,compound,Mengla_Bubeng,TRF,Chen Yajun,78,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derris marginata,Leguminosae,L,E,compound,Mengla_Bubeng,TRF,Chen Yajun,78,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derris marginata,Leguminosae,L,E,compound,Mengla_Bubeng,TRF,Chen Yajun,78,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derris marginata,Leguminosae,L,E,compound,Mengla_Bubeng,TRF,Chen Yajun,78,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aganope thyrsiflora,Leguminosae,L,E,compound,Mengla_Bubeng,TRF,Chen Yajun,79,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aganope thyrsiflora,Leguminosae,L,E,compound,Mengla_Bubeng,TRF,Chen Yajun,79,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aganope thyrsiflora,Leguminosae,L,E,compound,Mengla_Bubeng,TRF,Chen Yajun,79,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aganope thyrsiflora,Leguminosae,L,E,compound,Mengla_Bubeng,TRF,Chen Yajun,79,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aganope thyrsiflora,Leguminosae,L,E,compound,Mengla_Bubeng,TRF,Chen Yajun,79,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aganope thyrsiflora,Leguminosae,L,E,compound,Mengla_Bubeng,TRF,Chen Yajun,79,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ilex godajam,Aquifoliaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,80,1,38.261,0.338,0.224666667,88.34060793,0.393207454,0.889,0.0067,0.247,75.3655793,0.305123803
Ilex godajam,Aquifoliaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,80,2,31.334,0.2401,0.207666667,76.62602923,0.368985695,0.889,0.0078,0.313,87.73903262,0.280316398
Ilex godajam,Aquifoliaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,80,3,49.348,0.4699,0.254333333,95.22169085,0.374397212,0.889,0.0074,0.233666667,83.23959505,0.356232218
Ilex godajam,Aquifoliaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,80,4,50.496,0.4245,0.227333333,84.06606464,0.369792073,0.889,0.0066,0.262,74.24071991,0.283361526
Ilex godajam,Aquifoliaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,80,5,35.417,0.3184,0.222666667,89.90033035,0.403743999,0.889,0.0064,0.259666667,71.99100112,0.277243907
Ilex godajam,Aquifoliaceae,T,E,single,Mengla_Bubeng,TRF,Chen Yajun,80,6,36.312,0.3201,0.249333333,88.1526768,0.353553517,0.889,0.0075,0.241333333,84.36445444,0.349576469
Olea europaea,Oleaceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,234,1,6.028,0.0692,0.365666667,114.7976111,0.313940596,0.889,0.0132,0.39,148.4814398,0.380721641
Olea europaea,Oleaceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,234,2,6.639,0.0967,0.422,145.654466,0.345152763,0.889,0.0138,0.408,155.2305962,0.380467147
Olea europaea,Oleaceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,234,3,5.343,0.0925,0.438,173.1237133,0.395259619,0.889,0.0158,0.417333333,177.727784,0.425865297
Olea europaea,Oleaceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,234,4,5.45,0.0882,0.42,161.8348624,0.385321101,0.889,0.0127,0.396666667,142.8571429,0.360144058
Olea europaea,Oleaceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,234,5,4.776,0.0548,0.344,114.7403685,0.333547583,0.889,0.0135,0.383333333,151.856018,0.396146134
Olea europaea,Oleaceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,234,6,5.035,0.0602,0.346333333,119.5630586,0.345225386,0.889,0.0141,0.410666667,158.6051744,0.386213899
Callicarpa nudiflora,Lamiaceae,S,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,235,1,74.997,0.4184,0.178333333,55.78889822,0.312834943,0.889,0.0062,0.189666667,69.74128234,0.367704476
Callicarpa nudiflora,Lamiaceae,S,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,235,2,123.126,0.6932,0.225,56.30005035,0.250222446,0.889,0.0064,0.182333333,71.99100112,0.394831816
Callicarpa nudiflora,Lamiaceae,S,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,235,3,141.998,0.8168,0.164666667,57.52193693,0.349323504,0.889,0.0058,0.153666667,65.24184477,0.42456732
Callicarpa nudiflora,Lamiaceae,S,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,235,4,123.589,0.6446,0.153,52.15674534,0.34089376,0.889,0.0062,0.170333333,69.74128234,0.409440014
Callicarpa nudiflora,Lamiaceae,S,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,235,5,75.376,0.3246,0.174666667,43.06410529,0.246550221,0.889,0.0053,0.206333333,59.61754781,0.288938035
Callicarpa nudiflora,Lamiaceae,S,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,235,6,140.642,0.8116,0.184333333,57.70680167,0.31305679,0.889,0.006,0.163,67.49156355,0.414058672
Myriopteron extensum,Apocynaceae,L,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,236,1,139.307,0.6352,0.247333333,45.59713439,0.184354991,0.889,0.0046,0.217,51.74353206,0.238449456
Myriopteron extensum,Apocynaceae,L,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,236,2,108.007,0.4275,0.216666667,39.58076791,0.182680467,0.889,0.0039,0.219,43.86951631,0.200317426
Myriopteron extensum,Apocynaceae,L,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,236,3,109.186,0.2412,0.162333333,22.09074423,0.136082613,0.889,0.0044,0.211333333,49.49381327,0.234197855
Myriopteron extensum,Apocynaceae,L,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,236,4,116.557,0.5036,0.215666667,43.20632823,0.200338462,0.889,0.0046,0.261,51.74353206,0.198251081
Myriopteron extensum,Apocynaceae,L,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,236,5,88.647,0.4496,0.199333333,50.7180164,0.254438209,0.889,0.0027,0.176666667,30.3712036,0.171912473
Myriopteron extensum,Apocynaceae,L,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,236,6,100.637,0.3815,0.207666667,37.90852271,0.182545053,0.889,0.0043,0.214,48.36895388,0.226023149
Dregea volubilis,Apocynaceae,L,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,237,1,117.069,0.8664,0.274666667,74.00763652,0.269445279,0.889,0.0033,0.203333333,37.12035996,0.182559147
Dregea volubilis,Apocynaceae,L,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,237,2,180.167,0.9219,0.238666667,51.16919303,0.21439606,0.889,0.0031,0.202666667,34.87064117,0.172059085
Dregea volubilis,Apocynaceae,L,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,237,3,153.76,1.0841,0.256666667,70.50598335,0.274698636,0.889,0.003,0.178333333,33.74578178,0.189228683
Dregea volubilis,Apocynaceae,L,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,237,4,230.697,1.2612,0.238,54.66911143,0.229702149,0.889,0.0031,0.224333333,34.87064117,0.155441194
Dregea volubilis,Apocynaceae,L,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,237,5,168.343,0.9031,0.229,53.64642426,0.234263861,0.889,0.0033,0.231666667,37.12035996,0.16023177
Dregea volubilis,Apocynaceae,L,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,237,6,NA,0.7875,0.208,NA,NA,0.889,0.0027,0.190666667,30.3712036,0.159289529
Bombax ceiba,Malvaceae,T,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,238,1,57.907,0.6382,0.312333333,110.2112007,0.352864036,0.889,0.0091,0.331666667,102.3622047,0.308629763
Bombax ceiba,Malvaceae,T,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,238,2,76.623,0.8642,0.374333333,112.7859781,0.30129825,0.889,0.0121,0.398,136.1079865,0.341979866
Bombax ceiba,Malvaceae,T,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,238,3,74.314,0.8934,0.379333333,120.2196087,0.316923397,0.889,0.0101,0.367666667,113.6107987,0.309004892
Bombax ceiba,Malvaceae,T,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,238,4,69.236,0.8027,0.34,115.9367959,0.340990576,0.889,0.0102,0.336666667,114.735658,0.340798984
Bombax ceiba,Malvaceae,T,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,238,5,69.649,0.8474,0.392666667,121.667217,0.3098486,0.889,0.0089,0.383333333,100.1124859,0.261163007
Bombax ceiba,Malvaceae,T,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,238,6,64.873,0.7911,0.359666667,121.9459559,0.339052704,0.889,0.0093,0.352333333,104.6119235,0.296911798
Bauhinia calciphila,Leguminosae,L,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,239,1,34.946,0.2198,0.141666667,62.89704115,0.443979114,0.889,0.0041,0.155,46.1192351,0.297543452
Bauhinia calciphila,Leguminosae,L,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,239,2,38.713,0.3412,0.176333333,88.13576835,0.499824773,0.889,0.0045,0.135,50.61867267,0.374953131
Bauhinia calciphila,Leguminosae,L,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,239,3,36.775,0.268,0.164333333,72.87559483,0.443462038,0.889,0.0043,0.162666667,48.36895388,0.297350126
Bauhinia calciphila,Leguminosae,L,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,239,4,34.197,0.1962,0.156333333,57.37345381,0.366994374,0.889,0.0048,0.179666667,53.99325084,0.300519021
Bauhinia calciphila,Leguminosae,L,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,239,5,26.921,0.1546,0.164333333,57.42728725,0.349456109,0.889,0.0038,0.16,42.74465692,0.267154106
Bauhinia calciphila,Leguminosae,L,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,239,6,30.181,0.2772,0.186666667,91.84586329,0.49203141,0.889,0.0041,0.173,46.1192351,0.266585174
Jasminum nudiflorum,Oleaceae,S,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,240,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jasminum nudiflorum,Oleaceae,S,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,240,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jasminum nudiflorum,Oleaceae,S,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,240,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jasminum nudiflorum,Oleaceae,S,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,240,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jasminum nudiflorum,Oleaceae,S,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,240,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jasminum nudiflorum,Oleaceae,S,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,240,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acrocarpus fraxinifolius,Leguminosae,T,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,241,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acrocarpus fraxinifolius,Leguminosae,T,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,241,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acrocarpus fraxinifolius,Leguminosae,T,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,241,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acrocarpus fraxinifolius,Leguminosae,T,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,241,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acrocarpus fraxinifolius,Leguminosae,T,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,241,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acrocarpus fraxinifolius,Leguminosae,T,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,241,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cissus repanda,Vitaceae,L,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,242,1,157.589,1.9295,0.270333333,122.4387489,0.45291769,0.889,0.0048,0.226666667,53.99325084,0.238205518
Cissus repanda,Vitaceae,L,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,242,2,170.093,1.5216,0.249333333,89.45694414,0.358784535,0.889,0.0072,0.261,80.98987627,0.310306039
Cissus repanda,Vitaceae,L,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,242,3,130.89,0.9355,0.238666667,71.47222859,0.299464645,0.889,0.0056,0.262,62.99212598,0.240427962
Cissus repanda,Vitaceae,L,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,242,4,106.594,1.0008,0.246666667,93.88896186,0.380630926,0.889,0.0057,0.239666667,64.11698538,0.267525669
