id,species,family,growth_form,leaf_habit,leaf_type,location,biomes,data_contributor,lma_disc,lma_leaf,ld_disc,ld_leaf,lt,lt_disc,la,dry_mass_disc2,dry_mass_disc
349,Litsea_japonica,Lauraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,180.8000154,212.8220706,NA,0.5159322923636365,0.4125,NA,18.1055,0.014192801208900003,0.028385602417800006
254-2,Ilex_integra,Aquifoliaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,127.9605742,140.3752985,NA,0.3245671641618498,0.4325,NA,9.159375,0.010044905074700001,0.020089810149400002
401,Morus_australis,Moraceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,71.98896386,84.50056986,NA,0.33800227944,0.25,NA,82.18366667,0.005651133663010001,0.011302267326020002
402,Maesa_tenera,Primulaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,45.04721509,49.46300392,NA,0.27028963890710384,0.183,NA,55.168,0.0035362063845650006,0.007072412769130001
403,Callicarpa_japonica_var_luxurians,Verbenaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,41.17656688,51.38438179,NA,0.25188422446078435,0.204,NA,33.589,0.00323236050008,0.00646472100016
404,Prunus_jamasakura,Rosaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,102.1138115,105.3335094,NA,0.6795710283870967,0.155,NA,37.855,0.008015934202750001,0.016031868405500003
405,Clerodendrum_trichotomum,Verbenaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,44.53791927,53.21858244,NA,0.21459105822580646,0.248,NA,172.141,0.0034962266626950007,0.0069924533253900014
406,Meliosma_rigida,Sabiaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,114.591559,145.8094251,NA,0.40558949958275387,0.3595,NA,46.64833333,0.008995437381500002,0.017990874763000004
407,Buddleja_curviflora,Scrophulariaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,77.45116151,83.85157001,NA,0.24410937411935954,0.3435,NA,52.30075,0.006079916178535001,0.012159832357070003
408,Vernicia_cordata,Euphorbiaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,73.08394987,93.22349442,NA,0.43059350771362587,0.2165,NA,178.868,0.005737090064795,0.01147418012959
409,Lagerstroemia_subcostata_var_fauriei,Lythraceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,66.97240005,64.49481252,NA,0.40435619134796236,0.1595,NA,34.8435,0.0052573334039250005,0.010514666807850001
410,Premna_microphylla,Verbenaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,78.12597846,79.4958897,NA,0.3794553207637232,0.2095,NA,57.4775,0.0061328893091100005,0.012265778618220001
411,Elaeocarpus_sylvestris_var_ellipticus,Elaeocarpaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,123.9626021,134.3529148,NA,0.4569827034013606,0.294,NA,10.42366667,0.00973106426485,0.0194621285297
412,Ampelopsis_cantoniensis,Vitaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,69.77352705,62.26826339,NA,0.2610828653668763,0.2385,NA,11.24061111,0.005477221873425001,0.010954443746850001
413,Trachelospermum_asiaticum,Apocynaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,106.9011922,99.3122176,NA,0.30049082481089257,0.3305,NA,9.983777778,0.0083917435877,0.0167834871754
414,Hydrangea_grosseserrata,Hydrangeaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,33.81724231,33.39239023,NA,0.1752881376902887,0.1905,NA,55.455,0.002654653521335,0.00530930704267
415,Helicia_cochinchinensis,Proteaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,83.83009163,100.9024795,NA,0.33916799831932776,0.2975,NA,24.682,0.006580662192955001,0.013161324385910002
416,Nageia_nagi,Podocarpaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,83.97014798,112.1491267,NA,0.345074236,0.325,NA,15.08933333,0.0065916566164299995,0.013183313232859999
417,Premna_microphylla,Verbenaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,69.49341435,69.58886691,NA,0.33945788736585364,0.205,NA,28.312,0.005455233026475,0.01091046605295
418,Morus_australis,Moraceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,116.845193,105.3008624,NA,0.390003194074074,0.27,NA,30.961,0.0091723476505,0.018344695301
419,Elaeagnus_umbellata,Elaeagnaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,97.39009278,110.4353091,NA,0.38613744440559444,0.286,NA,9.7448,0.007645122283230001,0.015290244566460002
420,Tetradium_glabrifolium_var_glauca,Rutaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,87.58614828,103.3854709,NA,0.4720797757990868,0.219,NA,15.67378947,0.006875512639980001,0.013751025279960001
421,Rhus_succedanea,Anacardiaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,84.49217619,81.49166059,NA,0.30635962627819546,0.266,NA,14.00835714,0.006632635830915,0.01326527166183
422,Kadsura_japonica,Schisandraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,78.08778128,78.21949099,NA,0.27639396109540637,0.283,NA,23.67675,0.0061298908304800006,0.012259781660960001
423,Euscaphis_japonica,Staphyleaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,97.97578297,101.1489246,NA,0.3958862019569472,0.2555,NA,13.51988889,0.007691098963145001,0.015382197926290002
424,Ardisia_crenata,Primulaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,84.63223254,101.7573209,NA,0.3210010123028391,0.317,NA,21.91783333,0.0066436302543900014,0.013287260508780003
425,Callicarpa_japonica_var_luxurians,Verbenaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,50.77679304,54.61234405,NA,0.23539803469827583,0.232,NA,92.2145,0.003985978253640001,0.007971956507280002
426,Litsea_cubeba,Lauraceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,42.41160924,46.69329488,NA,0.2039008510043668,0.229,NA,36.2022,0.0033293113253400003,0.006658622650680001
427,Schefflera_heptaphylla,Araliaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,84.04654235,111.0739983,NA,0.3571511199356913,0.311,NA,61.50744444,0.006597653574475,0.01319530714895
428,Eurya_emarginata,Theaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,156.1755626,152.1899826,NA,0.23342021871165644,0.652,NA,3.138533333,0.012259781664100002,0.024519563328200003
429,Oreocnide_pedunculata,Urticaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,74.71369649,72.71032414,NA,0.2668268775779816,0.2725,NA,18.50516667,0.005865025174465001,0.011730050348930002
430,Ampelopsis_glandulosa_var_heterophylla,Vitaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,51.7444551,51.61882905,NA,0.25241481198044013,0.2045,NA,40.6096,0.00406193972535,0.0081238794507
431,Zanthoxylum_ailanthoides,Rutaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,82.35313375,107.4445949,NA,0.4140446816955684,0.2595,NA,20.71584211,0.006464720999375,0.01292944199875
432,Rubus_grayanus,Rosaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,69.72259747,80.04160508,NA,0.31825687904572564,0.2515,NA,30.445,0.0054732239013950005,0.010946447802790001
433,Callicarpa_japonica_var_luxurians,Verbenaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,80.36688006,82.0193662,NA,0.3327357655172414,0.2465,NA,37.86666667,0.006308800084710001,0.012617600169420002
434,Cornus_macrophylla,Cornaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,70.89397785,93.43026818,NA,0.375221960562249,0.249,NA,43.65475,0.005565177261225,0.01113035452245
437,Cinnamomum_tenuifolium,Lauraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,103.8708821,110.042121,NA,0.3596147745098039,0.306,NA,18.67633333,0.00815386424485,0.0163077284897
438,Ilex_rotunda,Aquifoliaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,108.6964599,99.19217687,NA,0.24922657505025123,0.398,NA,15.288,0.00853267210215,0.0170653442043
439,Prunus_zippeliana,Rosaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,142.1317304,124.3325455,NA,0.3940809683042789,0.3155,NA,22.10825,0.011157340836400003,0.022314681672800006
440,Symplocos_cochinchinensis,Symplocaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,74.6627669,119.8251902,NA,0.4279471078571428,0.28,NA,61.524,0.00586102720165,0.0117220544033
441,Diospyros_morrisiana,Ebenaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,74.21713306,72.38329535,NA,0.3147099797826087,0.23,NA,13.2514,0.00582604494521,0.01165208989042
442,Diospyros_morrisiana,Ebenaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,83.97014798,88.45995523,NA,0.34088614732177264,0.2595,NA,9.71725,0.0065916566164299995,0.013183313232859999
443,Ardisia_quinquegona,Primulaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,53.65431442,69.229849,NA,0.30165511546840956,0.2295,NA,25.07733333,0.00421186368197,0.00842372736394
444,Anodendron_affine,Apocynaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,101.4262621,82.84307251,NA,0.2086727267254408,0.397,NA,26.4995,0.007961961574850001,0.015923923149700002
445,Cyathea_spinulosa,Cyatheaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,NA,39.07385769,NA,0.09415387395180723,0.415,NA,10.98283333,NA,NA
446,Lasianthus_japonicus,Rubiaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,38.17172155,45.63361523,NA,0.2041772493512304,0.2235,NA,31.1585,0.0029964801416750004,0.005992960283350001
448,Helicia_cochinchinensis,Proteaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,94.95820525,77.54606903,NA,0.2412008367962675,0.3215,NA,21.1856,0.007454219112125002,0.014908438224250004
450,Neolitsea_sericea,Lauraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,76.52169664,94.30918911,NA,0.4703700204987531,0.2005,NA,27.26325,0.006006953186240001,0.012013906372480001
451,Ardisia_quinquegona,Primulaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,77.85859816,82.83991696,NA,0.2572668228571428,0.322,NA,26.37225,0.0061118999555600005,0.012223799911120001
452,Turpinia_ternata,Staphyleaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,90.3236133,104.317136,NA,0.3759176072072072,0.2775,NA,41.509,0.007090403644050001,0.014180807288100002
453,Piper_kadzura,Piperaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,50.80225783,47.03076412,NA,0.15861977780775718,0.2965,NA,22.082,0.003987977239655,0.00797595447931
454,Cinnamomum_tenuifolium,Lauraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,110.4917277,123.1379418,NA,0.3765686293577981,0.327,NA,16.96471429,0.00867360062445,0.0173472012489
455,Ficus_thunbergii,Moraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,95.96406449,119.3212028,NA,0.24832716503642038,0.4805,NA,8.4635,0.007533179062465,0.01506635812493
456,Idesia_polycarpa,Salicaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,78.5970771,127.7067374,NA,0.44497121045296173,0.287,NA,200.121,0.006169870552350002,0.012339741104700003
458,Elaeagnus_glabra,Elaeagnaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,95.454768670000007,101.3795932,NA,0.40070985454545455,0.253,NA,8.939833333,0.007493199340595002,0.014986398681190003
460,Psychotria_serpens,Rubiaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,71.84890751,77.01569054,NA,0.16815652956331878,0.458,NA,3.8622,0.005640139239535001,0.011280278479070002
462,Aralia_elata,Araliaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,35.58704528,57.22723188,NA,0.3327164644186047,0.172,NA,16.66262667,0.00279358305448,0.00558716610896
463,Ficus_pumila,Moraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,127.7186587,180.0671225,NA,0.4101756776765376,0.439,NA,28.083,0.010025914707950001,0.020051829415900002
464,Tetradium_glabrifolium_var_glauca,Rutaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,78.25330242,103.350861,NA,0.4306285875,0.24,NA,14.29483333,0.006142884239970001,0.012285768479940002
465,Melia_azedarach,Meliaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,63.19087861,95.42933748,NA,0.37132037929961087,0.257,NA,4.44991954,0.004960483970885001,0.009920967941770002
466,Cinnamomum_tenuifolium,Lauraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,145.53128,134.0453563,NA,0.35461734470899475,0.378,NA,8.44425,0.011424205480000001,0.022848410960000003
467,Diospyros_japonica,Ebenaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,87.76440182,110.0889271,NA,0.47046550042735047,0.234,NA,45.393,0.0068895055428700004,0.013779011085740001
468,Mallotus_japonicus,Euphorbiaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,88.96124699,99.79931749,NA,0.32667534366612117,0.3055,NA,108.131,0.006983457888715,0.01396691577743
469,Litsea_japonica,Lauraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,166.9471691,184.6096107,NA,0.4167259835214447,0.443,NA,45.74066667,0.013105352774350001,0.026210705548700003
470,Ardisia_sieboldii,Primulaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,91.51119855,115.3071703,NA,0.35262131590214063,0.327,NA,43.17366667,0.007183629086175001,0.014367258172350001
471,Ilex_rotunda,Aquifoliaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,108.3908824,114.9621405,NA,0.28526585732009924,0.403,NA,17.20175,0.008508684268400001,0.017017368536800002
472,Elaeagnus_umbellata,Elaeagnaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,88.24823285,97.63670462,NA,0.32763994838926175,0.298,NA,8.1581,0.006927486278725001,0.013854972557450001
473,Diospyros_kaki,Ebenaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,100.1912198,121.0584018,NA,0.32586380026917905,0.3715,NA,69.3215,0.007865010754300001,0.015730021508600003
474,Ficus_nipponica,Moraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,98.90524784,118.2831891,NA,0.24693776430062633,0.479,NA,6.053375,0.007764061955440001,0.015528123910880001
475,Parthenocissus_tricuspidata,Vitaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,47.92473646,44.86583987,NA,0.2412141928494624,0.186,NA,64.587,0.00376209181211,0.00752418362422
476,Psychotria_rubra,Rubiaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,44.79256718,49.01490118,NA,0.14587768208333332,0.336,NA,32.078,0.00351621652363,0.00703243304726
477,Morinda_umbellata,Rubiaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,58.51808948,61.28653202,NA,0.25066066265848674,0.2445,NA,21.488,0.00459367002418,0.00918734004836
478,Lonicera_affinis,Caprifoliaceae,tree,semi-deciduous,NA,Yakushima,ST2,Onoda Yusuke,89.50873999,100.8499152,NA,0.32743478961038963,0.308,NA,18.27633333,0.007026436089215,0.01405287217843
479,Psychotria_rubra,Rubiaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,49.70727183,65.33420827,NA,0.19531900828101645,0.3345,NA,36.574,0.0039020208386550004,0.007804041677310001
480,Erycibe_henryi,Convolvulaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,62.58551108,111.0499011,NA,0.31956806071942445,0.3475,NA,38.1655,0.004912962619780001,0.009825925239560001
481,Neolitsea_sericea,Lauraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,121.0978131,129.2499348,NA,0.6011624874418605,0.215,NA,21.0915,0.00950617832835,0.0190123566567
482,Elaeagnus_glabra,Elaeagnaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,150.7006325,159.0126724,NA,0.32188800080971663,0.494,NA,11.76914286,0.011829999651250003,0.023659999302500005
483,Cinnamomum_daphnoides,Lauraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,195.9642983,216.9304143,NA,0.3912180600541028,0.5545,NA,4.065333333,0.015383197416550002,0.030766394833100005
484,Psychotria_serpens,Rubiaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,69.40428758,83.61410019,NA,0.12305239174392936,0.6795,NA,3.36875,0.005448236575030001,0.010896473150060001
486,Viburnum_odoratissimum_var_awabuki,Caprifoliaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,80.20135892,124.9412185,NA,0.3451414875690608,0.362,NA,31.756,0.006295806675220001,0.012591613350440001
487,Actinidia_rufa,Actinidiaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,87.58614828,110.6659136,NA,0.358142115210356,0.309,NA,60.78866667,0.006875512639980001,0.013751025279960001
488,Elaeocarpus_japonicus,Elaeocarpaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,166.234155,153.7999679,NA,0.3746649644336176,0.4105,NA,13.7238,0.013049381167499999,0.026098762334999998
489,Tetradium_glabrifolium_var_glauca,Rutaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,86.9877257,88.07825782,NA,0.3897268045132744,0.226,NA,12.5636,0.00682853646745,0.0136570729349
490,Ficus_superba_var_japonica,Moraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,94.09240236,99.4175083,NA,0.4294492799136069,0.2315,NA,43.2195,0.007386253585260001,0.014772507170520002
491,Lonicera_affinis,Caprifoliaceae,tree,semi-deciduous,NA,Yakushima,ST2,Onoda Yusuke,79.4374152,107.3165931,NA,0.3732751064347827,0.2875,NA,20.32025,0.006235837093200001,0.012471674186400002
492,Anodendron_affine,Apocynaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,108.0471078,97.84728395,NA,0.2239068282608696,0.437,NA,29.0238,0.008481697962300002,0.016963395924600003
493,Hoya_carnosa,Apocynaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,68.33476637,91.46648364,NA,0.06325482962655603,1.446,NA,39.339,0.005364279160045,0.01072855832009
494,Morinda_umbellata,Rubiaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,44.72890521,44.35109175,NA,0.21901773703703703,0.2025,NA,20.7695,0.0035112190589850004,0.007022438117970001
495,Nageia_nagi,Podocarpaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,90.80744433,103.5497693,NA,0.2550486928571428,0.406,NA,20.22666667,0.0071283843799050004,0.014256768759810001
496,Lagerstroemia_subcostata_var_fauriei,Lythraceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,52.5847932,62.6223681,NA,0.31468526683417086,0.199,NA,27.9076,0.0041279062662,0.0082558125324
497,Machilus_japonica,Lauraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,101.7191072,111.161063,NA,0.34415189783281736,0.323,NA,19.38371429,0.0079849499152,0.0159698998304
498,Scurrula_yadoriki,Loranthaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,207.0032852,184.9183009,NA,0.3346937572850679,0.5525,NA,9.105222222,0.0162497578882,0.0324995157764
499,Ficus_pumila,Moraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,91.1766838,112.8103677,NA,0.31163085,0.362,NA,27.29625,0.007157369678300001,0.014314739356600001
500,Myrsine_seguinii,Primulaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,93.1247403,104.4376647,NA,0.28188303562753037,0.3705,NA,19.22933333,0.0073102921135500005,0.014620584227100001
501,Parthenocissus_tricuspidata,Vitaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,59.33296278,NA,NA,NA,0.203,NA,105.522,0.00465763757823,0.00931527515646
502,Ficus_nipponica,Moraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,144.9455898,168.7929325,NA,0.33490661210317463,0.504,NA,14.121,0.0113782287993,0.0227564575986
503,Myrsine_seguinii,Primulaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,93.73589528,105.6114641,NA,0.3259613089506173,0.324,NA,19.2775,0.00735826777948,0.01471653555896
504,Firmiana_simplex,Malvaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,46.54963776,65.61377818,NA,0.26510617446464646,0.2475,NA,185.743,0.003654146564160001,0.007308293128320002
505,Lonicera_affinis,Caprifoliaceae,tree,semi-deciduous,NA,Yakushima,ST2,Onoda Yusuke,46.69316658,55.49628501,NA,0.26745197595180725,0.2075,NA,18.3715,0.0036654135765300006,0.007330827153060001
506,Cleyera_japonica,Theaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,137.3188849,154.403365,NA,0.33639077342047935,0.459,NA,11.95514286,0.01077953246465,0.0215590649293
507,Myrsine_seguinii,Primulaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,114.3751083,135.4082413,NA,0.41472661960183765,0.3265,NA,22.8725,0.00897844600155,0.0179568920031
508,Firmiana_simplex,Malvaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,54.31639898,72.9077382,NA,0.27721573460076043,0.263,NA,233.336,0.00426383731993,0.00852767463986
509,Firmiana_simplex,Malvaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,65.82648446,75.81452841,NA,0.33106780965065497,0.229,NA,237.039,0.005167379030110001,0.010334758060220002
510,Ardisia_crenata,Primulaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,62.46513206,75.72244735,NA,0.2666283357394366,0.284,NA,30.106,0.00490351286671,0.00980702573342
511,Camellia_sasanqua,Theaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,169.2008031,187.9562119,NA,0.4417302277320799,0.4255,NA,5.379444444,0.01328226304335,0.0265645260867
512,Camellia_sasanqua,Theaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,99.72012114,97.18690019,NA,0.36743629561436675,0.2645,NA,8.336,0.00782802950949,0.01565605901898
513,Ampelopsis_cantoniensis,Vitaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,72.03989344,79.34544424,NA,0.32787373652892565,0.242,NA,24.6885,0.0056551316350400005,0.011310263270080001
514,Anodendron_affine,Apocynaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,71.61972439,104.6797456,NA,0.2246346472103004,0.466,NA,20.40175,0.005622148364615001,0.011244296729230002
515,Diplomorpha_pauciflora_var_yakusimensis,Euphorbiaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,63.35639975,57.51549215,NA,0.29723768552971574,0.1935,NA,15.0345,0.004973477380375,0.00994695476075
516,Diplomorpha_pauciflora_var_yakusimensis,Euphorbiaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,56.88834286,67.79295189,NA,0.26848693817821784,0.2525,NA,15.2892,0.0044657349145100006,0.008931469829020001
517,Fraxinus_sieboldiana,Oleaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,100.8533043,105.9856897,NA,0.4379573954545455,0.242,NA,7.7986,0.007916984387550001,0.015833968775100002
518,Fraxinus_sieboldiana,Oleaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,81.79290835,74.61326735,NA,0.3657513105392157,0.204,NA,10.4271,0.006420743305475002,0.012841486610950003
519,Ilex_goshiensis,Aquifoliaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,153.323506,167.4068728,NA,0.4967562991097923,0.337,NA,3.6026,0.012035895221000003,0.024071790442000005
520,Ilex_integra,Aquifoliaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,167.0362959,178.9562764,NA,0.3098809980952381,0.5775,NA,11.22583333,0.013112349228150001,0.026224698456300002
521,Mussaenda_parviflora,Rubiaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,44.28327137,47.97200215,NA,0.23174880265700487,0.207,NA,41.527,0.0034762368025450002,0.0069524736050900005
522,Uncaria_rynchophylla,Rubiaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,85.45983824,83.73575477,NA,0.38235504461187214,0.219,NA,27.34833333,0.00670859730184,0.01341719460368
523,Osmanthus_rigidus,Oleaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,166.9980987,255.1156042,NA,0.5353947622245541,0.4765,NA,10.683,0.013109350747950001,0.026218701495900002
524,Dendropanax_trifidus,Araliaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,42.99729943,79.26833658,NA,0.2851379013669064,0.278,NA,194.461,0.0033752880052549997,0.0067505760105099994
525,Actinodaphne_coreana,Lauraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,79.18276729,90.3440416,NA,0.3979913726872247,0.227,NA,14.039,0.006215847232265001,0.012431694464530001
527,Osmanthus_rigidus,Oleaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,152.6359566,220.316801,NA,0.36446120926385445,0.6045,NA,13.32066667,0.0119819225931,0.0239638451862
528,Dendropanax_trifidus,Araliaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,57.0665964,87.5075849,NA,0.3486357964143426,0.251,NA,73.3365,0.004479727817400001,0.008959455634800002
529,Symplocos_tanakae,Symplocaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,86.23651436,124.6580063,NA,0.30367358416565166,0.4105,NA,31.19575,0.0067695663772600004,0.013539132754520001
530,Cleyera_japonica,Theaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,115.0626577,130.3929376,NA,0.38749758573551263,0.3365,NA,14.75425,0.009032418629450001,0.018064837258900002
531,Symplocos_tanakae,Symplocaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,141.2786599,149.4726359,NA,0.3424344465063001,0.4365,NA,35.14333333,0.011090374802150001,0.022180749604300002
532,Trachelospermum_asiaticum,Apocynaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,77.85859816,83.4479899,NA,0.22737871907356946,0.367,NA,10.6114,0.0061118999555600005,0.012223799911120001
533,Morinda_umbellata,Rubiaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,54.86389198,NA,NA,NA,0.287,NA,NA,0.00430681552043,0.00861363104086
534,Symplocos_glauca,Symplocaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,48.73960977,61.71812677,NA,0.22402223872958255,0.2755,NA,45.8802,0.0038260593669450006,0.007652118733890001
535,Symplocos_glauca,Symplocaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,62.43966727,84.81399847,NA,0.3249578485440613,0.261,NA,27.78875,0.004901513880695001,0.009803027761390002
536,Alnus_sieboldiana,Betulaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,79.25916166,92.95819636,NA,0.25573093909215955,0.3635,NA,37.5685,0.006221844190310001,0.012443688380620002
601,Prunus_jamasakura,Rosaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,NA,62.64469347,NA,0.24422882444444444,0.2565,NA,28.44375,NA,NA
